Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes,total_clean,.default
barr,2012,8-Jun-12,brw2,l10,30,10,60,100,pherzog,NA,100,NA
barr,2012,8-Jun-12,brw2,l12,15,10,75,100,pherzog,NA,100,NA
barr,2012,8-Jun-12,brw2,l2,75,NA,25,100,pherzog,NA,100,NA
barr,2012,8-Jun-12,brw2,l4,60,NA,40,100,pherzog,NA,100,NA
barr,2012,8-Jun-12,brw2,l6,15,5,80,100,pherzog,NA,100,NA
barr,2012,8-Jun-12,brw2,l8,50,NA,50,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw1,b10,15,40,45,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,b12,20,50,30,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,b2,25,15,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,b4,15,25,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,b6,10,40,50,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,b8,20,20,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d10,20,75,5,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d12,20,65,15,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d2,15,40,45,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d4,10,55,35,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d6,5,20,75,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,d8,30,35,35,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f10,10,25,65,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f12,NA,30,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f2,10,70,20,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f4,10,60,30,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f6,10,60,30,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,f8,15,60,25,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h10,5,50,45,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h12,5,15,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h2,35,5,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h4,40,15,45,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h6,35,30,35,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,h8,25,65,10,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j10,NA,50,50,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j12,5,45,50,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j2,20,5,75,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j4,5,20,75,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j6,5,25,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,j8,5,10,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l10,NA,50,50,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l12,NA,60,40,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l2,15,5,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l4,20,5,75,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l6,10,5,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw1,l8,NA,50,50,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b10,10,NA,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b12,35,NA,65,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b2,5,5,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b4,10,10,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b6,5,5,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,b8,20,NA,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d10,15,NA,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d12,5,5,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d2,5,10,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d4,15,15,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d6,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,d8,NA,10,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f10,5,5,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f12,30,NA,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f2,15,NA,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f4,15,5,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f6,5,15,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,f8,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h10,15,5,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h12,10,10,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h2,20,20,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h4,15,15,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h6,5,10,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,h8,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j10,30,NA,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j12,NA,5,95,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j2,30,10,60,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j4,10,NA,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j6,NA,10,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,j8,15,NA,85,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l10,15,20,65,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l12,5,20,75,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l2,30,NA,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l4,20,NA,80,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l6,5,5,90,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw2,l8,30,NA,70,100,bverheijen,NA,100,NA
barr,2012,10-Jun-12,brw6,b10,10,15,75,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,b12,5,45,50,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,b2,25,50,25,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,b4,85,5,10,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,b6,30,40,30,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,b8,30,30,40,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d10,10,25,65,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d12,5,20,75,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d2,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d4,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d6,70,30,NA,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,d8,15,50,35,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f10,15,20,65,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f12,15,10,75,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f2,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f4,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f6,100,NA,NA,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,f8,45,35,20,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h10,40,10,50,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h12,5,15,80,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h2,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h4,5,15,80,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h6,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,h8,10,65,25,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,j10,30,45,25,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,j12,5,35,60,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,j2,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,j4,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,j6,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,j8,5,15,80,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,l10,100,NA,NA,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,l12,5,35,60,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw6,l2,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,l4,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,l6,NA,NA,NA,.,mmcconnell,NA,NA,NA
barr,2012,10-Jun-12,brw6,l8,5,20,75,100,mmcconnell,NA,100,NA
barr,2012,10-Jun-12,brw8,b10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,b12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,b2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,b4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,b6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,b8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,d8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,f8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,h8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,j8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l10,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l12,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l2,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l4,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l6,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw8,l8,NA,NA,NA,.,N/A,NA,NA,NA
barr,2012,10-Jun-12,brw3,b10,15,75,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,b12,NA,60,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,b2,15,40,45,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,b4,5,20,75,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,b6,5,10,85,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,b8,5,35,60,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d10,5,85,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d12,NA,75,25,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d2,30,10,60,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d4,5,25,70,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d6,10,5,85,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,d8,25,60,15,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f10,5,95,NA,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f12,NA,90,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f2,25,50,25,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f4,35,5,60,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f6,10,10,80,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,f8,40,30,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h10,30,65,5,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h12,NA,75,25,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h2,20,15,65,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h4,70,NA,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h6,5,20,75,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,h8,40,15,45,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j10,NA,75,25,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j12,NA,70,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j2,10,80,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j4,50,10,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j6,10,10,80,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,j8,NA,50,50,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l10,15,45,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l12,35,25,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l2,NA,95,5,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l4,40,30,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l6,10,5,85,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw3,l8,5,60,35,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b10,15,10,75,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b12,NA,25,75,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b2,NA,100,NA,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b4,25,15,60,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b6,70,10,20,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,b8,15,10,75,100,pherzog,"land cover slightly snow dusted, but not covered. Water-ice",100,NA
barr,2012,10-Jun-12,brw5,d10,10,5,85,100,pherzog,water=ice,100,NA
barr,2012,10-Jun-12,brw5,d12,25,65,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,d2,15,55,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,d4,15,45,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,d6,NA,5,95,100,pherzog,water-ice,100,NA
barr,2012,10-Jun-12,brw5,d8,10,5,85,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,f10,5,15,80,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,f12,30,40,30,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,f2,5,90,5,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,f4,15,65,20,100,pherzog,a bit of water,100,NA
barr,2012,10-Jun-12,brw5,f6,25,5,70,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,f8,15,5,80,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h10,10,80,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h12,NA,5,95,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h2,10,15,75,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h4,15,15,70,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h6,NA,40,60,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,h8,25,65,10,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j10,10,50,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j12,40,20,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j2,5,10,85,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j4,10,50,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j6,10,25,65,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,j8,10,50,40,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l10,25,30,45,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l12,5,75,20,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l2,20,35,45,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l4,20,60,20,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l6,5,70,25,100,pherzog,NA,100,NA
barr,2012,10-Jun-12,brw5,l8,20,10,70,100,pherzog,NA,100,NA
barr,2012,12-Jun-12,brw6,b10,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,b12,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,b2,20,15,65,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,b4,15,15,70,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,b6,20,5,75,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,b8,5,20,75,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d10,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d12,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d2,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d4,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d6,10,10,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,d8,10,25,65,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f10,NA,35,65,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f12,5,15,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f2,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f4,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f6,NA,10,90,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,f8,30,40,30,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h10,10,15,75,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h12,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h2,NA,10,90,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h4,NA,20,80,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h6,NA,15,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,h8,35,10,55,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,j10,25,45,30,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,j12,NA,25,75,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw6,j2,NA,NA,NA,.,bverheijen,NA,NA,NA
barr,2012,12-Jun-12,brw6,j4,NA,NA,NA,.,bverheijen,NA,NA,NA
barr,2012,12-Jun-12,brw6,j6,NA,NA,NA,.,bverheijen,NA,NA,NA
barr,2012,12-Jun-12,brw6,j8,20,15,65,100,bverheijen,"<5 snow, water=ice",100,NA
barr,2012,12-Jun-12,brw6,l10,30,10,60,100,bverheijen,water=ice,100,NA
barr,2012,12-Jun-12,brw6,l12,NA,5,95,100,bverheijen,water=ice,100,NA
barr,2012,12-Jun-12,brw6,l2,NA,NA,NA,.,bverheijen,water=ice,NA,NA
barr,2012,12-Jun-12,brw6,l4,NA,NA,NA,.,bverheijen,water=ice,NA,NA
barr,2012,12-Jun-12,brw6,l6,NA,NA,NA,.,bverheijen,NA,NA,NA
barr,2012,12-Jun-12,brw6,l8,5,10,85,100,bverheijen,NA,100,NA
barr,2012,12-Jun-12,brw3,b10,NA,70,30,100,mmcconnell,some ice on water,100,NA
barr,2012,12-Jun-12,brw3,b12,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,b2,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,b4,NA,10,90,100,mmcconnell,<5 snow,100,NA
barr,2012,12-Jun-12,brw3,b6,5,5,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,b8,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d10,NA,80,20,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d12,NA,35,65,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d2,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d4,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d6,5,10,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,d8,NA,35,65,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f10,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f12,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f2,10,15,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f4,5,10,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f6,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,f8,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h10,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h12,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h2,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h4,10,15,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h6,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,h8,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j10,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j12,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j2,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j4,15,25,60,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j6,5,20,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,j8,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l10,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l12,NA,35,65,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l2,NA,35,65,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l4,5,10,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l6,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw3,l8,NA,40,60,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b10,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b12,NA,10,90,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b2,NA,60,40,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b4,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b6,5,20,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,b8,5,15,80,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d10,NA,20,80,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d12,15,55,30,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d2,NA,55,45,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d4,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d6,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,d8,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f10,NA,25,75,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f12,NA,65,35,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f2,NA,45,55,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f4,NA,40,60,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f6,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,f8,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,h10,NA,30,70,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,h12,NA,15,85,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,h2,NA,20,80,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,h4,NA,20,80,100,mmcconnell,NA,100,NA
barr,2012,12-Jun-12,brw5,h6,NA,30,70,100,mmcconnell,NA,100,NA
